2022-05-31 14:08:15 status installed findutils:arm64 4.6.0+git+20170828-2
2022-05-31 14:08:16 startup archives unpack
2022-05-31 14:08:16 upgrade grep:arm64 3.1-2 3.1-2
2022-05-31 14:08:16 status half-configured grep:arm64 3.1-2
2022-05-31 14:08:16 status unpacked grep:arm64 3.1-2
2022-05-31 14:08:16 status half-installed grep:arm64 3.1-2
2022-05-31 14:08:16 status half-installed grep:arm64 3.1-2
2022-05-31 14:08:16 status unpacked grep:arm64 3.1-2
2022-05-31 14:08:16 status unpacked grep:arm64 3.1-2
2022-05-31 14:08:17 startup packages configure
2022-05-31 14:08:17 configure grep:arm64 3.1-2 <none>
2022-05-31 14:08:17 status unpacked grep:arm64 3.1-2
2022-05-31 14:08:17 status half-configured grep:arm64 3.1-2
2022-05-31 14:08:17 status installed grep:arm64 3.1-2
2022-05-31 14:08:18 startup archives unpack
2022-05-31 14:08:18 upgrade gzip:arm64 1.6-5ubuntu1 1.6-5ubuntu1
2022-05-31 14:08:18 status half-configured gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:18 status unpacked gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:18 status half-installed gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:18 status half-installed gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:18 status unpacked gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:18 status unpacked gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:19 startup packages configure
2022-05-31 14:08:19 configure gzip:arm64 1.6-5ubuntu1 <none>
2022-05-31 14:08:19 status unpacked gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:19 status half-configured gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:19 status installed gzip:arm64 1.6-5ubuntu1
2022-05-31 14:08:20 startup archives unpack
2022-05-31 14:08:20 upgrade hostname:arm64 3.20 3.20
2022-05-31 14:08:20 status half-configured hostname:arm64 3.20
2022-05-31 14:08:20 status unpacked hostname:arm64 3.20
2022-05-31 14:08:20 status half-installed hostname:arm64 3.20
2022-05-31 14:08:20 status half-installed hostname:arm64 3.20
2022-05-31 14:08:20 status unpacked hostname:arm64 3.20
2022-05-31 14:08:20 status unpacked hostname:arm64 3.20
2022-05-31 14:08:20 startup packages configure
2022-05-31 14:08:20 configure hostname:arm64 3.20 <none>
2022-05-31 14:08:20 status unpacked hostname:arm64 3.20
2022-05-31 14:08:20 status half-configured hostname:arm64 3.20
2022-05-31 14:08:20 status installed hostname:arm64 3.20
2022-05-31 14:08:21 startup archives unpack
2022-05-31 14:08:21 upgrade libaudit1:arm64 1:2.8.2-1ubuntu1 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status half-configured libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status unpacked libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status half-installed libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status half-installed libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status unpacked libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status unpacked libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 upgrade libaudit-common:all 1:2.8.2-1ubuntu1 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:21 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:22 startup packages configure
2022-05-31 14:08:22 configure libaudit-common:all 1:2.8.2-1ubuntu1 <none>
2022-05-31 14:08:22 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:22 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:22 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:22 status installed libaudit-common:all 1:2.8.2-1ubuntu1
2022-05-31 14:08:23 startup archives unpack
2022-05-31 14:08:23 upgrade libcap-ng0:arm64 0.7.7-3.1 0.7.7-3.1
2022-05-31 14:08:23 status half-configured libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:23 status unpacked libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:23 status half-installed libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:23 status half-installed libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:23 status unpacked libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:23 status unpacked libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:24 startup packages configure
2022-05-31 14:08:24 configure libcap-ng0:arm64 0.7.7-3.1 <none>
2022-05-31 14:08:24 status unpacked libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:24 status half-configured libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:24 status installed libcap-ng0:arm64 0.7.7-3.1
2022-05-31 14:08:24 configure libaudit1:arm64 1:2.8.2-1ubuntu1 <none>
2022-05-31 14:08:24 status unpacked libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:24 status half-configured libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:24 status installed libaudit1:arm64 1:2.8.2-1ubuntu1
2022-05-31 14:08:25 startup archives unpack
2022-05-31 14:08:25 upgrade libpam0g:arm64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 status half-configured libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 status unpacked libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 status half-installed libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 status half-installed libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 status unpacked libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 status unpacked libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:25 upgrade perl-base:arm64 5.26.1-6 5.26.1-6
2022-05-31 14:08:25 status half-configured perl-base:arm64 5.26.1-6
2022-05-31 14:08:25 status unpacked perl-base:arm64 5.26.1-6
2022-05-31 14:08:25 status half-installed perl-base:arm64 5.26.1-6
2022-05-31 14:08:25 status half-installed perl-base:arm64 5.26.1-6
2022-05-31 14:08:25 status unpacked perl-base:arm64 5.26.1-6
2022-05-31 14:08:25 status unpacked perl-base:arm64 5.26.1-6
2022-05-31 14:08:26 startup packages configure
2022-05-31 14:08:26 configure perl-base:arm64 5.26.1-6 <none>
2022-05-31 14:08:26 status unpacked perl-base:arm64 5.26.1-6
2022-05-31 14:08:26 status half-configured perl-base:arm64 5.26.1-6
2022-05-31 14:08:26 status installed perl-base:arm64 5.26.1-6
2022-05-31 14:08:27 startup archives unpack
2022-05-31 14:08:27 upgrade debconf:all 1.5.66 1.5.66
2022-05-31 14:08:27 status half-configured debconf:all 1.5.66
2022-05-31 14:08:27 status unpacked debconf:all 1.5.66
2022-05-31 14:08:27 status half-installed debconf:all 1.5.66
2022-05-31 14:08:27 status half-installed debconf:all 1.5.66
2022-05-31 14:08:27 status unpacked debconf:all 1.5.66
2022-05-31 14:08:27 status unpacked debconf:all 1.5.66
2022-05-31 14:08:28 startup packages configure
2022-05-31 14:08:28 configure debconf:all 1.5.66 <none>
2022-05-31 14:08:28 status unpacked debconf:all 1.5.66
2022-05-31 14:08:28 status unpacked debconf:all 1.5.66
2022-05-31 14:08:28 status unpacked debconf:all 1.5.66
2022-05-31 14:08:28 status half-configured debconf:all 1.5.66
2022-05-31 14:08:28 status installed debconf:all 1.5.66
2022-05-31 14:08:28 configure libpam0g:arm64 1.1.8-3.6ubuntu2 <none>
2022-05-31 14:08:28 status unpacked libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:28 status half-configured libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:28 status installed libpam0g:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 startup archives unpack
2022-05-31 14:08:29 upgrade libpam-runtime:all 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 status half-configured libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 status half-installed libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 status half-installed libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:29 upgrade libdb5.3:arm64 5.3.28-13.1ubuntu1 5.3.28-13.1ubuntu1
2022-05-31 14:08:29 status half-configured libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:29 status unpacked libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:29 status half-installed libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:29 status half-installed libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:29 status unpacked libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:29 status unpacked libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:30 startup packages configure
2022-05-31 14:08:30 configure libdb5.3:arm64 5.3.28-13.1ubuntu1 <none>
2022-05-31 14:08:30 status unpacked libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:30 status half-configured libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:30 status installed libdb5.3:arm64 5.3.28-13.1ubuntu1
2022-05-31 14:08:31 startup archives unpack
2022-05-31 14:08:31 upgrade libpam-modules-bin:arm64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2022-05-31 14:08:31 status half-configured libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:31 status unpacked libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:31 status half-installed libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:31 status half-installed libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:31 status unpacked libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:31 status unpacked libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:32 startup packages configure
2022-05-31 14:08:32 configure libpam-modules-bin:arm64 1.1.8-3.6ubuntu2 <none>
2022-05-31 14:08:32 status unpacked libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:32 status half-configured libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:32 status installed libpam-modules-bin:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 startup archives unpack
2022-05-31 14:08:33 upgrade libpam-modules:arm64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 status half-configured libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 status half-installed libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 status half-installed libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:33 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 startup packages configure
2022-05-31 14:08:34 configure libpam-modules:arm64 1.1.8-3.6ubuntu2 <none>
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status half-configured libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status installed libpam-modules:arm64 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 configure libpam-runtime:all 1.1.8-3.6ubuntu2 <none>
2022-05-31 14:08:34 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status half-configured libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:34 status installed libpam-runtime:all 1.1.8-3.6ubuntu2
2022-05-31 14:08:35 startup archives unpack
2022-05-31 14:08:35 upgrade login:arm64 1:4.5-1ubuntu1 1:4.5-1ubuntu1
2022-05-31 14:08:35 status half-configured login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:35 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:35 status half-installed login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:35 status half-installed login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:35 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:35 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 startup packages configure
2022-05-31 14:08:36 configure login:arm64 1:4.5-1ubuntu1 <none>
2022-05-31 14:08:36 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 status unpacked login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 status half-configured login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:36 status installed login:arm64 1:4.5-1ubuntu1
2022-05-31 14:08:37 startup archives unpack
2022-05-31 14:08:37 upgrade ncurses-bin:arm64 6.1-1ubuntu1 6.1-1ubuntu1
2022-05-31 14:08:37 status half-configured ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status unpacked ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status half-installed ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status half-installed ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status unpacked ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status unpacked ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 startup packages configure
2022-05-31 14:08:37 configure ncurses-bin:arm64 6.1-1ubuntu1 <none>
2022-05-31 14:08:37 status unpacked ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status half-configured ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:37 status installed ncurses-bin:arm64 6.1-1ubuntu1
2022-05-31 14:08:38 startup archives unpack
2022-05-31 14:08:38 upgrade sed:arm64 4.4-2 4.4-2
2022-05-31 14:08:38 status half-configured sed:arm64 4.4-2
2022-05-31 14:08:38 status unpacked sed:arm64 4.4-2
2022-05-31 14:08:38 status half-installed sed:arm64 4.4-2
2022-05-31 14:08:38 status half-installed sed:arm64 4.4-2
2022-05-31 14:08:38 status unpacked sed:arm64 4.4-2
2022-05-31 14:08:38 status unpacked sed:arm64 4.4-2
2022-05-31 14:08:39 startup packages configure
2022-05-31 14:08:39 configure sed:arm64 4.4-2 <none>
2022-05-31 14:08:39 status unpacked sed:arm64 4.4-2
2022-05-31 14:08:39 status half-configured sed:arm64 4.4-2
2022-05-31 14:08:39 status installed sed:arm64 4.4-2
2022-05-31 14:08:40 startup archives unpack
2022-05-31 14:08:40 upgrade fdisk:arm64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status half-configured fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status unpacked fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status half-installed fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status half-installed fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status unpacked fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status unpacked fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 upgrade libfdisk1:arm64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status half-configured libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status unpacked libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status half-installed libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status half-installed libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status unpacked libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:40 status unpacked libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:41 startup packages configure
2022-05-31 14:08:41 configure libfdisk1:arm64 2.31.1-0.4ubuntu3 <none>
2022-05-31 14:08:41 status unpacked libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:41 status half-configured libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:41 status installed libfdisk1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 startup archives unpack
2022-05-31 14:08:42 upgrade libmount1:arm64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 status half-configured libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 status unpacked libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 status half-installed libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 status half-installed libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 status unpacked libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:42 status unpacked libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:43 startup packages configure
2022-05-31 14:08:43 configure libmount1:arm64 2.31.1-0.4ubuntu3 <none>
2022-05-31 14:08:43 status unpacked libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:43 status half-configured libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:43 status installed libmount1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:43 startup archives unpack
2022-05-31 14:08:43 upgrade libncursesw5:arm64 6.1-1ubuntu1 6.1-1ubuntu1
2022-05-31 14:08:43 status half-configured libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:43 status unpacked libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:43 status half-installed libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:43 status half-installed libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:43 status unpacked libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:43 status unpacked libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:44 startup packages configure
2022-05-31 14:08:44 configure libncursesw5:arm64 6.1-1ubuntu1 <none>
2022-05-31 14:08:44 status unpacked libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:44 status half-configured libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:44 status installed libncursesw5:arm64 6.1-1ubuntu1
2022-05-31 14:08:45 startup archives unpack
2022-05-31 14:08:45 upgrade libsmartcols1:arm64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2022-05-31 14:08:45 status half-configured libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:45 status unpacked libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:45 status half-installed libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:45 status half-installed libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:45 status unpacked libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:45 status unpacked libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:46 startup packages configure
2022-05-31 14:08:46 configure libsmartcols1:arm64 2.31.1-0.4ubuntu3 <none>
2022-05-31 14:08:46 status unpacked libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:46 status half-configured libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:46 status installed libsmartcols1:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:46 configure fdisk:arm64 2.31.1-0.4ubuntu3 <none>
2022-05-31 14:08:46 status unpacked fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:46 status half-configured fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:46 status installed fdisk:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:47 startup archives unpack
2022-05-31 14:08:47 upgrade libudev1:arm64 237-3ubuntu10 237-3ubuntu10
2022-05-31 14:08:47 status half-configured libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:47 status unpacked libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:47 status half-installed libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:47 status half-installed libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:47 status unpacked libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:47 status unpacked libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:48 startup packages configure
2022-05-31 14:08:48 configure libudev1:arm64 237-3ubuntu10 <none>
2022-05-31 14:08:48 status unpacked libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:48 status half-configured libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:48 status installed libudev1:arm64 237-3ubuntu10
2022-05-31 14:08:48 startup archives unpack
2022-05-31 14:08:49 upgrade util-linux:arm64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2022-05-31 14:08:49 status half-configured util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:49 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:49 status half-installed util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:49 status half-installed util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:49 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:49 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:50 startup packages configure
2022-05-31 14:08:50 configure util-linux:arm64 2.31.1-0.4ubuntu3 <none>
2022-05-31 14:08:50 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:50 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:50 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:50 status unpacked util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:50 status half-configured util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:50 status installed util-linux:arm64 2.31.1-0.4ubuntu3
2022-05-31 14:08:51 startup archives unpack
2022-05-31 14:08:51 upgrade base-passwd:arm64 3.5.44 3.5.44
2022-05-31 14:08:51 status half-configured base-passwd:arm64 3.5.44
2022-05-31 14:08:51 status unpacked base-passwd:arm64 3.5.44
2022-05-31 14:08:51 status half-installed base-passwd:arm64 3.5.44
2022-05-31 14:08:51 status half-installed base-passwd:arm64 3.5.44
2022-05-31 14:08:51 status unpacked base-passwd:arm64 3.5.44
2022-05-31 14:08:51 status unpacked base-passwd:arm64 3.5.44
2022-05-31 14:08:51 upgrade libdebconfclient0:arm64 0.213ubuntu1 0.213ubuntu1
2022-05-31 14:08:51 status half-configured libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:51 status unpacked libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:51 status half-installed libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:51 status half-installed libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:51 status unpacked libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:51 status unpacked libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:52 startup packages configure
2022-05-31 14:08:52 configure libdebconfclient0:arm64 0.213ubuntu1 <none>
2022-05-31 14:08:52 status unpacked libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:52 status half-configured libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:52 status installed libdebconfclient0:arm64 0.213ubuntu1
2022-05-31 14:08:52 configure base-passwd:arm64 3.5.44 <none>
2022-05-31 14:08:52 status unpacked base-passwd:arm64 3.5.44
2022-05-31 14:08:52 status half-configured base-passwd:arm64 3.5.44
2022-05-31 14:08:52 status installed base-passwd:arm64 3.5.44
2022-05-31 14:08:53 startup archives unpack
2022-05-31 14:08:53 upgrade init-system-helpers:all 1.51 1.51
2022-05-31 14:08:53 status half-configured init-system-helpers:all 1.51
2022-05-31 14:08:53 status unpacked init-system-helpers:all 1.51
2022-05-31 14:08:53 status half-installed init-system-helpers:all 1.51
2022-05-31 14:08:53 status half-installed init-system-helpers:all 1.51
2022-05-31 14:08:53 status unpacked init-system-helpers:all 1.51
2022-05-31 14:08:53 status unpacked init-system-helpers:all 1.51
2022-05-31 14:08:54 startup packages configure
2022-05-31 14:08:54 configure init-system-helpers:all 1.51 <none>
2022-05-31 14:08:54 status unpacked init-system-helpers:all 1.51
2022-05-31 14:08:54 status half-configured init-system-helpers:all 1.51
2022-05-31 14:08:54 status installed init-system-helpers:all 1.51
2022-05-31 14:08:55 startup archives unpack
2022-05-31 14:08:55 upgrade libc-bin:arm64 2.27-3ubuntu1 2.27-3ubuntu1
2022-05-31 14:08:55 status half-configured libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:55 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:55 status half-installed libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:55 status half-installed libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:55 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:55 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:56 startup packages configure
2022-05-31 14:08:56 configure libc-bin:arm64 2.27-3ubuntu1 <none>
2022-05-31 14:08:56 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:56 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:56 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:56 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:56 status unpacked libc-bin:arm64 2.27-3ubuntu1
2022-05-31 14:08:56 status unpacked libc-bin:arm64 2.27-3ubuntu1
